weibo_time,weibo_like,anon_id,weibo_text_clean
2025/3/6,3,user390,喜欢慢脚文化的那群人最应该息屏
2025/3/6,0,user391,不说别的起码加强一些短视频的审核机制 真的某短视频排APP慢脚文化真的很恐怖 一些十三四岁自//残的有，怀孕的有，还有其他让人不能理解的行为
2025/3/6,0,user392,同意，现在小孩尤其是小学生被那种例如“慢脚”文化侵蚀太严重了
2025/3/6,0,user393,我说那什么慢脚文化是啥，原来是快手啊
2025/3/6,1,user394,那什么“慢脚”文化，真的绝了，到底是谁在传播这些？
2025/3/6,3,user395,一方面觉得孩子拥有自由，可以正常社交。但看到慢脚文化的侵袭，不得不为未来孩子的网络成长环境担忧。
2025/3/6,4,user396,幸好我不爱刷痘印慢脚而是十几年泡在ACG，网文顶多看个豆箩，还是实体书看着舒服
2025/3/7,0,user397,半夜不睡觉，dy刷到“慢脚文化”，开始还没看懂，心想这又是什么网络新词汇。去问deepseek，没能解答，又去🍠搜，了解到了是什么东西，看了后心里好难受啊！让这些孩子没能健康成长，是社会的错，是可恶的大人们没有作为。
2025/3/7,1,user398,《慢脚文化从来不仅是未成年人的叛逆（下）》慢脚文化从来不仅是未成年人的叛逆（下）网页链接
2025/3/7,1,user399,我认为的慢脚文化…………一般七八岁时，就会迷茫，因为这个年龄段是学会滚扑撕咬的年纪，他需要授业，但一旦没有这个出现，就会对未来充满慌惶。想要说慢脚文化的话，就是早点让孩子们有生存技能，让他们在七岁到36岁这个年纪能够有个很好的心理增健。
2025/3/7,0,user400,一直觉得被手机毒害的人们这句话可轻可重，现在了解到了，慢脚文化、手机成瘾这两个词危害此时此刻，想砂仁的心都有烦死了！！！
2025/3/7,0,user401,又听说一个初二的小孩不愿意上学了，现在的教育：卷坏了一批小孩，，慢脚文化又毁了一批小孩，我的孩子虽然才六岁多，已经对他以后的成长感到担忧了……，什么是好的教育，什么样是好孩子，别人眼里、父母的期待，还有孩子自己的内心，什么样的才是成功？
2025/3/7,1,user402,《慢脚文化，究竟有多“炸裂”？》
2025/3/7,0,user403,发布了文章 《揭秘“慢脚文化”如何围猎你的孩子！》 揭秘“慢脚文化”如何围猎你的孩子！
2025/3/7,0,user404,我嘞个慢脚文化啊给我搞得背后冷汗🤒
2025/3/8,236,user405,刚刚才知道什么是慢脚文化……这真的不是暗网吗!!!!我要疯了！现在的小孩都被浸泡在这样的网络环境里吗，太吓人了。
2025/3/9,0,user406,《60多分》《不想补课》《扬言跳楼》《8岁》buff叠满了 慢脚文化还我单纯可爱弟弟《一脚踹飞》《下跪》请问这些词都是怎么联系在一起的。主啵，真的想笑
2025/3/9,1,user407,半夜发生了个让我感觉堪称看到辣条上国宴余华玩慢脚文化一样匪夷所思的事情，原来多面性和反差是真的存在的这么清晰，得知此事要躬行老祖宗严选诚不欺我
2025/3/9,0,user408,妈耶，我刷到个讲慢脚文化的，就好奇去搜了一下，我不行了，这个世界太魔幻了🤦♂️我需要去看一下百家讲坛
2025/3/9,0,user409,我甚至觉得这些人可能都是被慢脚文化侵害的未成年。。。唉
2025/3/9,2,user410,不懂就问我家奇做错啥了，我服了一些慢脚xxs了，能不能别天天对不起对不起，对不起在哪？有事早去医院了，既然没去就是没事啊，不懂你们那么卑微干嘛？这是追星吗，就天天对不起，像个仆人一样的
2025/3/10,1,user411,是本盐烯太有文化了吗，他们在慢脚发作品文案都用的我的
2025/3/10,,user412,"这是慢脚文化吧//:真的很尴尬啊//:？//://:神人一群//:太神了//:列队//:我不行了吧//:互关列队,哇 雪梨评论区更是神级别的。。。"
2025/3/10,,user413,"對「慢腳文化」「精神小妹」的惡語相向也是一種傲慢,我對自己身上的缺點知道得清清楚楚 傲慢、刻薄、看不起別人、自私自利、極度自我中心 我無法理解他人的境遇 對他們的苦難視而不見 我又不是靠自己的努力才得到這樣的生活 投胎的時候可能運氣還行 就堂而皇之地說那些何不食肉糜的話 我的缺點阻擋我變得更女權或成為更好的人 心知肚明但沒辦法改變是最大 展开,我對自己身上的缺點知道得清清楚楚 傲慢、刻薄、看不起別人、自私自利、極度自我中心 我無法理解他人的境遇 對他們的苦難視而不見 我又不是靠自己的努力才得到這樣的生活 投胎的時候可能運氣還行 就堂而皇之地說那些何不食肉糜的話 我的缺點阻擋我變得更女權或成為更好的人 心知肚明但沒辦法改變是最大的問題 收起"
2025/3/10,25,user414,不要再到处散播你们的慢脚文化了好吗 我求求你们了
2025/3/10,5,user415,什么妈不妈粉 真的忍不住想吐槽一下 感觉像慢脚文化 太可怕了
2025/3/10,0,user416,警惕！娱乐至死的时代，别让网络鸦片荼毒民族希望
2025/3/11,0,user417,"又刷到200块钱精神小妹逛街系列。看到有三个妹子互相亲嘴的 颜值在线。 可以直接用牙开瓶喝酒 厉害 还不忌讳给拍视频的大哥喂食和牵手闹着玩～不过看起来也相对没之前看到的那么精神小妹。好青春0.0这更像闹着玩 也看过一些视频。真的混的比如东北或山东，广东之类的精神小伙。小妹真的hh夸张染发 一 展开,又刷到200块钱精神小妹逛街系列。看到有三个妹子互相亲嘴的 颜值在线。 可以直接用牙开瓶喝酒 厉害 还不忌讳给拍视频的大哥喂食和牵手闹着玩～不过看起来也相对没之前看到的那么精神小妹。好青春0.0这更像闹着玩 也看过一些视频。真的混的比如东北或山东，广东之类的精神小伙。小妹真的hh夸张染发 一身纹身眉钉舌钉之类（无意抨击亚文化） 慢脚 天天酒吧酗酒。好多男女在一间屋内住 然后打电话向父母要钱但精神小妹 或者小伙 如果开心也挺好的 如果不伤害他人和自己 自食其力就更好了…作为压抑自己的人 有时候羡慕他们那么放的开自己 哎 收起"
2025/3/12,,user418,"我只想说抵制麦琳的人 你生活中可能比麦琳节目中表现的人品更差 人家知错也出来道歉改正 你们只会在手机后面压缩女性生存空间 然后打着改善网络环境 真的很可笑 男性犯罪塌方的男性 可以包容原谅 换成女性 高喊抵制 咋不去抵制你们爱出轨爱🐞法制咖哥哥呀 咋不去抵制慢脚文化呀 咋不去高喊呢 抵制呢,【 】 3月7日，综艺“我们的爸爸”发布了麦琳分享自己的减肥心得节目片段，有许多网友对麦琳参与该节目表示不满，并评论区留言“举报麦琳！抵制麦琳式网红”。节目赞助商之一友臣回应称：“很理解您的愤怒，目前在各方施压下卫视应该将该艺 展开,【 】 3月7日，综艺“我们的爸爸”发布了麦琳分享自己的减肥心得节目片段，有许多网友对麦琳参与该节目表示不满，并评论区留言“举报麦琳！抵制麦琳式网红”。节目赞助商之一友臣回应称：“很理解您的愤怒，目前在各方施压下卫视应该将该艺人的后续内容已全面下架，艺人属于个人行为，与我司品牌无关。”君乐宝客服表示：“这个相关部门还未给我们答复，这边已经在尽量减少她（麦琳）的镜头了。” "
2025/3/12,4,user419,我家鼠星是慢脚文化学院出来的，不许你们这么说
2025/3/12,0,user420,"压力大昨天三点才睡 起不来没力气 中午也没休息搞进度还是被说没有每天汇报 突然被叫去开会一个半小时浑身疼是真的疼得坐不住 脖子疼腰疼头也疼 好累好想哭 编导生我导演系哥一起被说太文艺太要求完整性自嗨输出做无用0分垃圾 反而是外行人拍很烂的其他同事出爆款被夸 戏剧在消亡 艺术在熵增 宇宙在下 展开,压力大昨天三点才睡 起不来没力气 中午也没休息搞进度还是被说没有每天汇报 突然被叫去开会一个半小时浑身疼是真的疼得坐不住 脖子疼腰疼头也疼 好累好想哭 编导生我导演系哥一起被说太文艺太要求完整性自嗨输出做无用0分垃圾 反而是外行人拍很烂的其他同事出爆款被夸 戏剧在消亡 艺术在熵增 宇宙在下沉 学摄影和广告网媒新传什么都没有用 大数据和现在的媒体需要的不是我们 可以说以前学习的一切都被打碎否定了 好鬼惨啊 逃脱了本科专业早就不做梦放弃幻想了可还是没真的全身而退 想哭到一半觉得能学到东西又来了干劲 所有批评什么的都不听因为习惯了虽然还是心情不太好 真的在听在想在记笔记 可是出来以后刷到了李现在掉眼泪又想哭了 好累啊 看到这些没营养的男棒子我才感觉休息了一点缓了一点被拉回舒适圈 工作是我抗拒的成长是我不想面对的陌生大人样子好累 追星的奶头乐是多年如一日习惯的安全的乌托邦 为了签售和演唱会才想着坚持 我不喜欢面对生活啊生活一直没捞我一把 沥干了水分才能出锅的话 我会干涸而死的 不停被选择被当资源的我们 骂完慢脚文化其实自己也无孔不入被影响 就算想快起来也会焦虑 被开解慢下来也被裹挟 思考是一种特权也是暴力啊其实 自由就是方框把人圈住 死了就好了（。） 收起"
2025/3/12,1,user421,慢脚文化侵蚀社君 还是别人吐的捡来吧砸着更香
2025/3/12,70,user422,"现在到处宣扬的是什么“穿衣自由”、“恋爱自由”、“恋爱就好，婚姻无所谓”、“勇敢的人先享受世界”、“人生在于体验，不在乎结果”，包括随处可见发表一些不正当观念的情感直播间……我们可以刷到，初中生们也可以刷到，看看慢脚上形色各异的全网最小二胎宝妈，一脸稚气却 展开,现在到处宣扬的是什么“穿衣自由”、“恋爱自由”、“恋爱就好，婚姻无所谓”、“勇敢的人先享受世界”、“人生在于体验，不在乎结果”，包括随处可见发表一些不正当观念的情感直播间……我们可以刷到，初中生们也可以刷到，看看慢脚上形色各异的全网最小二胎宝妈，一脸稚气却擦边直播售卖私密照，拿红领巾当肚兜拿试卷改露脐装，未成年和叔叔爷爷辈之间的恋爱日常。这种社会风气下，注定以后二十年X病会大量泛滥，如果你能保证好自己端正的三观，拥有健康的圈子、和你三观相同默契的另一半，在以后真的是可以救命的。微博正文现在只是开头，我们拭目以待，这就是世界剧本不会改变，我们能做的就是守好本心，端正自己的行为，以身作则坚定教育好自己的下一代，就已经可以在这场淘汰中胜出了。 "
2025/3/12,0,user423,我就不应该知道:慢脚这个词！太踏马的炸裂了！这破玩意还有用它立人设？不就是一群垃圾吗？
2025/3/13,29,user424,"的最新动态和网友讨论，来智搜看看顾茜茜的直播和短视频多次因涉及低俗内容被投诉，包括直播中爆粗口、与男性主播擦边互动（如亲嘴）、过度展示纹身等早就超过了普通主播的直播内容，带坏青少年，早就该被封禁了，还有慢脚文化希望也可以多管理一下 展开,的最新动态和网友讨论，来智搜看看顾茜茜的直播和短视频多次因涉及低俗内容被投诉，包括直播中爆粗口、与男性主播擦边互动（如亲嘴）、过度展示纹身等早就超过了普通主播的直播内容，带坏青少年，早就该被封禁了，还有慢脚文化希望也可以多管理一下 顾茜茜抖音账号被永久封禁 收起"
2025/3/13,1,user425,支持！这种短视频平台都应该对内容严加管控！有些视频真的画面恶心，有的影响三观，特别是慢脚文化影响未成年人价值观塑造
2025/3/13,11,user426,限韩令是对的，韩国社会存在潜在隐形的ltp 现象！通过文艺作品和爱豆这一文化商品显性化 ！目前慢脚文化和隐性ltp正在侵蚀未成年三观！
2025/3/13,0,user427,还有那些毒鸡汤，慢脚文化
2025/3/13,0,user428,「好吧！互联网逐渐癫成了我想不到的样子…一直不知道很多博主说的慢脚是什么，我迅速补了下课！嗯…我现在急需一双没有看过的眼睛🆘从视频到评论区，两眼黑了又黑！什么时候能够整治一下这些🙏大离谱事件[话题]#」野生小佳呀在得物App发布了小视频，快来围观！网页链接 (分享自 ) 真的要有人管管了 收起
2025/3/13,1,user429,"这很韩国，偶像嘛，你选的，就该支持下去。是不是进入发达社会后，人的喜好就会发生性质上的变化？别说国外了，国内有不少青少年还是被幕后黑手灌输性的扭曲文化，就是那个慢脚文化，看来我还没落后，还在关注社会。人吃饱了，就会想七想八没事找事作死，不能吃得太饱 展开,这很韩国，偶像嘛，你选的，就该支持下去。是不是进入发达社会后，人的喜好就会发生性质上的变化？别说国外了，国内有不少青少年还是被幕后黑手灌输性的扭曲文化，就是那个慢脚文化，看来我还没落后，还在关注社会。人吃饱了，就会想七想八没事找事作死，不能吃得太饱，半饥饿状态才是最好的。 收起"
2025/3/13,1,user430,你们新浪娱乐也真是不要脸 明目张胆的说慢脚文化是吗！？
2025/3/14,1,user431,这帮人让我想起那个什么慢脚文化
2025/3/14,1,user433,"感觉00后真的像个句号，因为前一半的童年青春还没普及电子产品且处于黄金年代，思想底色仍然是很干净的理想主义，但后半段就开始被后现代轰炸，虽然也有慢脚文化的荼毒但好歹基础价值观已经形成的差不多了不会歪到哪去，总而言之就是比80和90癫但又没有10和20那么癫，骨子里铺着上世纪老实本分的底色但 展开,感觉00后真的像个句号，因为前一半的童年青春还没普及电子产品且处于黄金年代，思想底色仍然是很干净的理想主义，但后半段就开始被后现代轰炸，虽然也有慢脚文化的荼毒但好歹基础价值观已经形成的差不多了不会歪到哪去，总而言之就是比80和90癫但又没有10和20那么癫，骨子里铺着上世纪老实本分的底色但又沾染了新时代的光怪陆离，是最适合在时代夹缝中自我内耗的一代 收起"
2025/3/14,1,user434,"当下慢脚文化与东亚文化中对性教育的态度，形成了一个令人深思的矛盾体。一方面，网络平台上的信息泛滥，青少年可以轻易接触到大量与性相关的内容；另一方面，东亚文化中传统的保守观念使得性教育在家庭和学校中依然是一个“禁忌话题”。这种割裂的状态，凡而让他们通过非正规渠道获取信息，增加了被 展开,当下慢脚文化与东亚文化中对性教育的态度，形成了一个令人深思的矛盾体。一方面，网络平台上的信息泛滥，青少年可以轻易接触到大量与性相关的内容；另一方面，东亚文化中传统的保守观念使得性教育在家庭和学校中依然是一个“禁忌话题”。这种割裂的状态，凡而让他们通过非正规渠道获取信息，增加了被误导的风险，也加剧了社会对性教育的误解。慢脚文化作为网络文化的一部分，以其娱乐性、碎片化和低门槛的特点，吸引了大量青少年用户。然而，平台上的性相关内容往往以猎奇、调侃甚至低俗的方式呈现，缺乏科学性和教育意义。青少年在缺乏正确引导的情况下，容易将这些内容当作“性知识”的来源，从而形成错误的认知。例如，将性器官作为玩笑的对象，或者将性行为简单化为一种娱乐行为，忽视其背后的情感、责任与健康问题。这种文化的泛滥，反映了网络平台在内容监管和教育责任上的缺失。尽管平台有责任过滤不良信息，但更重要的是，它们应当主动提供科学、健康的性教育内容，帮助青少年建立正确的性观念在东亚文化中，性一直是一个难以启齿的话题。传统文化中的保守观念使得家长和学校对性教育采取回避态度，认为“孩子长大了自然就懂了”或“谈性会让孩子学坏”。但性教育的缺失不仅导致青少年对性知识的无知，还可能引发一系列社会问题，如性骚扰、意外怀孕、性传播疾病等。更重要的是，这种回避态度传递了一种错误的信号：性是羞耻的、不可谈论的。这种观念不仅压抑了青少年的正常需求，也阻碍了他们形成健康的情感关系和自我认知性教育不是洪水猛兽，而是青少年健康成长的必要组成部分。只有以科学、开放的态度面对性教育，才能为青少年创造一个健康、积极的成长环境，帮助他们更好地认识自己、尊重他人 收起"
2025/3/14,0,user435,宝宝其实你可以进军隔壁慢脚文化了 直接一个05已婚三胎在家带娃做家庭主妇的一天 吸一堆粉 0帧起号 真的 可以试试
2025/3/14,4,user436,p这种乱七八糟的东西的才是真的九年义务教育漏网之鱼吧 传播雪心抱力违fa的知不知道呢还有 有这样的审美的大概慢脚也没少看吧 有时间搁那逼逼赖赖不如好好学习替身素颜提高审美
2025/3/14,2,user437,高级慢脚文化呗就是
2025/3/14,3,user438,慢脚文化究竟有多炸裂！ 
2025/3/15,8,user439,反正拿女生来整节目效果本质上跟物化女性没啥区别 如果开hq是玩笑 那这些玩笑话对女孩子带来的不适又应该谁来买单？明明自己说过我们家大多数都是女粉 玩互联网就应该谨言慎行啊 如果还拿着快乐小手那一套慢脚文化
2025/3/15,5,user440,做家长的一定要提高警惕，谨防孩子受到所谓“慢脚”文化的侵蚀和伤害。
2025/3/15,5,user441,"刷到李小鹿挂看不懂bl的阿姨引导一群腐割过去网暴的那个事。突然就想起来好久之前慢脚上，人一个小女孩刷到了海底小纵队的拟人CP向同人图（并且原视频并未打任何bl，同人标签。就打了一个海底小纵队的动画tag。这样子的话人家小朋友就是很容易会刷到。人家小女孩仅仅只是评论了一句“毁童年”的玩 展开,刷到李小鹿挂看不懂bl的阿姨引导一群腐割过去网暴的那个事。突然就想起来好久之前慢脚上，人一个小女孩刷到了海底小纵队的拟人CP向同人图（并且原视频并未打任何bl，同人标签。就打了一个海底小纵队的动画tag。这样子的话人家小朋友就是很容易会刷到。人家小女孩仅仅只是评论了一句“毁童年”的玩笑话，没任何嘲讽/诋毁意味。结果就被腐割开户，然后伴随着一群人涌入小朋友主页的自拍视频嘲讽，网暴。腐割我求求你们放过什么都不懂的小朋友和叔叔阿姨们吧，为自己积点德好吗 专栏 · 原耽是光吖🥰 收起"
2025/3/15,0,user112,抖人恶臭到让我感觉人均天祥院人均发情男反串，真够恶心的，爱擦多擦嗯嗯，比慢脚还恐怖的爱女抖音
2025/3/15,38,user442,"咸鱼废文网超话 《顺直渣男总被》这么好看的文为什么超话里推都没什么推荐，嬷嬷狂喜 论坛体 还有直播受凝视剧情🥵还有没有类似的！！《低级哄骗》天龙人x弱智小狗 小狗是被网暴被开盒打的网络假乐子人 论坛体很棒写得好真实真的像现在的网络慢脚抽象文化👍🏿《万人嫌雄虫在恋综变成虫 展开,咸鱼废文网超话 《顺直渣男总被》这么好看的文为什么超话里推都没什么推荐，嬷嬷狂喜 论坛体 还有直播受凝视剧情🥵还有没有类似的！！《低级哄骗》天龙人x弱智小狗 小狗是被网暴被开盒打的网络假乐子人 论坛体很棒写得好真实真的像现在的网络慢脚抽象文化👍🏿《万人嫌雄虫在恋综变成虫母》np 绝美落魄大明星万人嫌实则万人迷 😍好喜欢受早期被监护人摁头当堕系偶像和陪初恋攻的剧情《愚蠢的有钱人》应该没人没看过吧 但这个几乎没有论坛体 就是天龙人们x小人《黄热病》美式lgbt元素 很特别的加州风情 独此一份但说是找小说代餐但真的找不到啦 一般都会找到另一本好看但不同题材的 重复循环 收起"
2025/3/16,38,user414,下沉pt的重要性不必多说 要利用好这些资源 多方面安利 不要局限于微博 微博主要是针对sj方面 吸粉还是要看第三pt dy ks 字母站的路人盘都很大 大家一定要重视安利方面（不要跟风所谓的慢脚文化 不要同担之间互撕 把陈浚铭放在首位 把“All For陈浚铭”刻在心里好吗
2025/3/16,1,user443,"我对网络的情感很复杂。一方面我讨厌它，它传播了太多有毒的信息：容貌焦虑，笑贫不笑娼，慢脚文化，无聊的梗等等影响着所有能接触网络的人。一些网友的审美让我都开始怀疑自己是不是审美出现问题🧍🏻♀️我姥半夜不睡觉偷偷关灯玩手机，身边多少朋友容貌焦虑，我外甥讲烂梗。我讨厌网络，但这 展开,我对网络的情感很复杂。一方面我讨厌它，它传播了太多有毒的信息：容貌焦虑，笑贫不笑娼，慢脚文化，无聊的梗等等影响着所有能接触网络的人。一些网友的审美让我都开始怀疑自己是不是审美出现问题🧍🏻♀️我姥半夜不睡觉偷偷关灯玩手机，身边多少朋友容貌焦虑，我外甥讲烂梗。我讨厌网络，但这不能单纯地归咎于某一方的错误。另一方面，我在城市生活竟无法不依赖网络，而我也抱着感恩的心。我的生活很便利，我可以接受到不同的信息（让我们暂且不谈信息茧房和各种algorithm），我也通过网络认识了一些好朋友。谢谢网络。我自嘲是勒德份子，不知道当人工智能像网络一样普及的时候我会有什么样的感想。 收起"
2025/3/16,0,user444,算是给我在地铁上见到慢脚文化了
2025/3/16,0,user445,都说反对慢脚文化谁来救救被反慢脚文化伤害的我睡了三个多小时去别人家送东西被家里小学生说“你的眼睛好像慢脚里的那个恶心妆容”。。。。nmd我素颜黑眼圈+妈生卧蚕怎么你了然后跟我吐槽了很长时间慢脚文化...以为自己很清醒三观很正吗小朋友....
2025/3/17,1,user446,稍微的了解了一下 慢脚文化 就觉得一代人有一代人的精神小伙/小妹
2025/3/17,0,user447,在娱乐至死的时代，别让慢脚文化成为风气 网页链接
2025/3/17,0,user448,现在小孩都被慢脚文化侵蚀了
2025/3/18,0,user449,流行的倒刺耳夹又是什么鬼东西慢脚文化入侵全世界了吗。。。
2025/3/18,0,user450,本来想把槟榔偷偷吐地上 结果想起来这附近是小学这该死的慢脚文化
2025/3/18,0,user451,我靠这个世界居然还有慢脚文化这种反人类的东西存在，请求封砂砂砂砂，这简直是在荼毒未成年
2025/3/18,,user452,"慢脚文化呀//:卡哇1//://:我有点害怕//:感觉是二次元//:来时的回忆//://:其实我也这样关种过//:我同学//://://:轉發微博,分享图片"
2025/3/18,14,user453,"有时候感觉当今青少年不是被慢脚“文化”就是被厕所“文化”给扭曲了三观，才13岁就能作下如此恶，太可怕了，网络真的会潜移默化影响人的身心，尤其是心智和三观还没成熟的孩子。但也不能完全把年龄小不懂事当做借口，实际上网络发达迅速，普遍的未成年基本什么都懂了，我不信她不知道开盒是犯法的， 展开,有时候感觉当今青少年不是被慢脚“文化”就是被厕所“文化”给扭曲了三观，才13岁就能作下如此恶，太可怕了，网络真的会潜移默化影响人的身心，尤其是心智和三观还没成熟的孩子。但也不能完全把年龄小不懂事当做借口，实际上网络发达迅速，普遍的未成年基本什么都懂了，我不信她不知道开盒是犯法的，做出这种泯灭道德的事，可想而知骨子里已经坏到了什么程度。 收起"
2025/3/19,25,user454,"他女儿抖音被扒出来 昨天去看了一眼 只能说长相完全看不出来百度小公主的气质 p图p的像个纸扎人 看着挺渗人的 有点慢脚文化的感觉 之前的视频关于二次元的也不受本圈待见 估计开盒也开了很多二次元 网友评论的骂声几百条每条都是高赞 临睡前又看了一眼 从原本的3 展开,他女儿抖音被扒出来 昨天去看了一眼 只能说长相完全看不出来百度小公主的气质 p图p的像个纸扎人 看着挺渗人的 有点慢脚文化的感觉 之前的视频关于二次元的也不受本圈待见 估计开盒也开了很多二次元 网友评论的骂声几百条每条都是高赞 临睡前又看了一眼 从原本的300多评论仅仅就剩45条 再到最后03月29日早上直接注销账号 既然自己都承受不了网络暴力 那开盒网曝他人的时候为什么那么心安理得口出狂言 你不可能永远未成年永远在加拿大 你肯定又回国的那一天 恨国恨到如此这般地步很符合我对张元英这个团体粉丝的刻板印象 收起"
2025/3/19,28,user455,见军号可以去新说唱海选现场，见玉玉涵可以去自行车厂，见等价心可以去牛棚，见木制成可以去贴吧，见同鱼困可以去驴棚，见晃说可以去慢脚
2025/3/19,0,user456,慢脚文化到底什么时候停止啊
2025/3/19,0,user457,乒丝真的特别像一群村里没通网的老年人，第一次玩网看到慢脚文化，以为发现了什么不得了的新潮玩意激动地上蹿下跳，特别幽默。不会用微博就闭嘴，别闹笑话了好吗
2025/3/19,24,user458,随便看到啥就开始“wcesa”“由于我的阅读速度过快”，别急着笑慢脚抽象人和搞笑女背梗了，你们也一群梗小鬼谁都好不到哪儿去的
2025/3/19,8,user459,深挖未成年圈子的隐秘角落，我们再一次被震惊..... 
2025/3/19,0,user460,我记忆里当年的慢脚文化还没发展成这样
2025/3/19,0,user461,"也别怪DGZ总接同种类型的短📺关键是 一想到 横短 强制❤️ 督军 ⭐️张力第一个想到的男yy 就是他……雀食适配同类型的横短男还有老头9️⃣ 杨ym淡素 老头9️⃣最近真的有股子老人味儿杨ym 又有点太痞了Ps：同类型的竖短男有马尿3️⃣ 丑沐 喊麦哥淡素 马尿3️⃣给人感觉是个蠢货 像极了头脑 展开,也别怪DGZ总接同种类型的短📺关键是 一想到 横短 强制❤️ 督军 ⭐️张力第一个想到的男yy 就是他……雀食适配同类型的横短男还有老头9️⃣ 杨ym淡素 老头9️⃣最近真的有股子老人味儿杨ym 又有点太痞了Ps：同类型的竖短男有马尿3️⃣ 丑沐 喊麦哥淡素 马尿3️⃣给人感觉是个蠢货 像极了头脑简单四肢发的玩意儿 一看到他窝就想起来红猫蓝兔7️⃣侠传里面的大奔丑沐又太村了 淡素去头可食喊麦哥看起来又像没什么文化的村头精神小伙 穿个豆豆鞋天天在慢脚zb 收起"
2025/3/20,0,user462,在抖点赞几个小猫小狗的视频后开始给我推宠物了，本来挺开心，后面突然给我推一些夜店/擦边/wcn我靠了什么鬼东西啊抖文化真恶心，想到互联网说的慢脚文化更甚，救命啊现在的小孩子上网冲浪能有什么好东西看，大清亡了啊。
2025/3/20,0,user463,从《洛丽塔》到“慢脚文化”，你以为的可爱，可能是场围猎。 从《洛丽塔》到“慢脚文化”，你以为的可爱，可能是场围猎。
2025/3/20,9,user464,开合那个事情闹好大，央视，字母站好多UP都在做，包括还有介绍慢脚文化的………
2025/3/21,6,user465,"带有攻击性的语言不要脱口而出说一个鲜明的对比：我的1号姐姐 （我喜欢马面裙 她说丑死了 我喜欢不是很红的订婚宴背景 她说丑死了……）她说这些是没有恶意的 单纯是她不喜欢 但是她没有尊重我 泼我冷水 所以我会觉得这些语言对我造成了伤害 但我没有去争辩 因为很累且毫无意义我的2号姐姐就不会这 展开,带有攻击性的语言不要脱口而出说一个鲜明的对比：我的1号姐姐 （我喜欢马面裙 她说丑死了 我喜欢不是很红的订婚宴背景 她说丑死了……）她说这些是没有恶意的 单纯是她不喜欢 但是她没有尊重我 泼我冷水 所以我会觉得这些语言对我造成了伤害 但我没有去争辩 因为很累且毫无意义我的2号姐姐就不会这样 她的语言很温柔且带着尊重 让我不由自主的想要靠近尊重真的很重要（除了慢脚文化） 收起"
2025/3/21,127,user466,"昨天发了一个关于未成年擦边、畸形恋爱，炫耀怀孕的“慢脚文化”，很多人不解。那么我再随便发一个，这就是“慢脚基本盘”，这种视频，点赞轻轻松松13万，评论四万七千，所谓“下沉”。那种类似宣传给婴儿吃米汤不吃奶粉的，在这种文化圈里，都属于高端货。只要够对立，够无脑，够反智，够猎奇， 展开,昨天发了一个关于未成年擦边、畸形恋爱，炫耀怀孕的“慢脚文化”，很多人不解。那么我再随便发一个，这就是“慢脚基本盘”，这种视频，点赞轻轻松松13万，评论四万七千，所谓“下沉”。那种类似宣传给婴儿吃米汤不吃奶粉的，在这种文化圈里，都属于高端货。只要够对立，够无脑，够反智，够猎奇，你在这里就可以博得大流量。价值观导向出了问题。 "
2025/3/21,2,user467,慢脚文化 应该去慢脚
2025/3/22,27,user468,老天奶我真的很怕这种ID这种文案的慢脚xxs文化尴尬死我了我说尴尬不会被取件吧？
2025/3/22,1103,user469,"擦？？？特喵的原来慢脚文化成这样了啊？？？那这么说的话慢脚文化确实该整顿了。我是真的out了本来我还以为慢脚文化就是一些夸张搞怪非主流的新时代杀马特（不过仔细一想杀马特其实也包含了一些不太科学的性观念）……//://:炒作这个的都是恋童癖强奸犯吧……这 展开,擦？？？特喵的原来慢脚文化成这样了啊？？？那这么说的话慢脚文化确实该整顿了。我是真的out了本来我还以为慢脚文化就是一些夸张搞怪非主流的新时代杀马特（不过仔细一想杀马特其实也包含了一些不太科学的性观念）……//://:炒作这个的都是恋童癖强奸犯吧……这些小孩是不是家里没人管？ 收起,看到有说副总裁的女儿也去做FLJ的微博，让我想起去年很多博主曝光过的“慢脚文化”，未成年，擦边，怀孕，福利，买卖照片……她们扭曲的价值观…让人震惊。"
2025/3/22,1103,user470,"”慢脚文化”，第一次听说这个词。,看到有说副总裁的女儿也去做FLJ的微博，让我想起去年很多博主曝光过的“慢脚文化”，未成年，擦边，怀孕，福利，买卖照片……她们扭曲的价值观…让人震惊。 补果君的微博视频"
2025/3/22,1,user471,警惕！“慢脚文化”正在毒害未成年人 
2025/3/23,0,user472,在外滩看到了穿黑丝袜脸涂得很白的精神小妹，虽然慢脚文化很十恶不赦但真的看到只觉得很纤细可爱，真是青春无敌啊🙂↕️
