submit_time,duration,source,source_detail,age_group,gender,daily_usage,know_manjiao,know_channel,watch_content,content_type,attitude,notice_teen,teen_age,teen_usage,teen_share,teen_prefer,teen_imitate_general,teen_mood,teen_escape,teen_social_less,teen_online_interact,teen_manjiao_exp,teen_imitate,guardian_restrict,impact_judge,regulation_suff,support_regulation,algo_exposure,impact_text,suggest_text,duration_sec,know_channel_A,know_channel_B,know_channel_C,know_channel_D,content_type_A,content_type_B,content_type_C,content_type_D,teen_prefer_A,teen_prefer_B,teen_prefer_C,teen_prefer_D,teen_prefer_E,age_group_code,gender_code,daily_usage_code,know_manjiao_code,watch_content_code,attitude_code,notice_teen_code,teen_usage_code,teen_share_code,teen_imitate_general_code,teen_mood_code,teen_escape_code,teen_social_less_code,teen_online_interact_code,teen_manjiao_exp_code,teen_imitate_code,guardian_restrict_code,impact_judge_code,regulation_suff_code,support_regulation_code,algo_exposure_code,teen_mood_score,teen_escape_score,teen_social_less_score,teen_online_interact_score,teen_manjiao_exp_score,teen_imitate_score,teen_imitate_general_score,risk_score,imitate_increment
2025/3/12 22:17:08,264秒,微信,,D. 18岁以上  ,B. 女,C. 2-4小时,C. 听说过但不了解,A. 快手等短视频平台,C. 从未观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）┋C. 负能量相关内容（死亡妆容、引导自残、自杀等内容）,D. 不太喜欢,A. 是,13-15岁,D. 3小时以上,B. 偶尔,A. 搞笑类,B. 偶尔模仿,B. 否,B. 否,B. 否,A. 是,C. 不确定,B. 偶尔模仿,A. 是,B. 消极影响更多,C. 不够,A. 非常支持,A. 是,“慢脚文化”类视频对青少年的身心发展具有危害，不利于青少年良好价值观的养成。,加强网络监管,264,1,0,0,0,0,1,1,0,1,0,0,0,0,D,B,C,C,C,D,A,D,B,B,B,B,B,A,C,B,A,B,C,A,A,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,0.6666666666666666,2.1666666666666665,0
2025/3/12 22:20:52,1176秒,微信,,D. 18岁以上  ,B. 女,B. 1-2小时,D. 完全不了解,D. 其他（请注明）,C. 从未观看,A. 慢节奏生活（如手工、园艺等）,E. 非常反感,A. 是,10岁以下,A. 少于1小时,D. 从不,E.其他〖动漫类的剧〗,C. 很少模仿,B. 否,B. 否,B. 否,B. 否,B. 否,D. 从不模仿,B. 否,B. 消极影响更多,C. 不够,A. 非常支持,B. 否,我是没有了解过慢脚文化没有用过快手所以不懂,在这里才发现这有慢脚文化查的一下都是色情图不应该给小学生接触到才好,1176,0,0,0,1,1,0,0,0,0,0,0,0,1,D,B,B,D,C,E,A,A,D,C,B,B,B,B,B,D,B,B,C,A,B,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0
2025/3/12 22:20:59,808秒,微信,,C. 16-18岁  ,B. 女,C. 2-4小时,A. 非常了解,A. 快手等短视频平台,B. 偶尔观看,A. 慢节奏生活（如手工、园艺等）┋B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）,C. 中立,A. 是,15-18岁,D. 3小时以上,B. 偶尔,A. 搞笑类,B. 偶尔模仿,B. 否,B. 否,B. 否,C. 不确定,C. 不确定,B. 偶尔模仿,B. 否,C. 既有积极也有消极影响,C. 不够,A. 非常支持,B. 否,＂慢脚文化＂对青少年最大影响是学业和懒惰习惯。甚至影响青少年的身心健康！,多提倡养生等正能量内容,808,1,0,0,0,1,1,0,0,1,0,0,0,0,C,B,C,A,B,C,A,D,B,B,B,B,B,C,C,B,B,C,C,A,B,0.0,0.0,0.0,0.5,0.5,0.6666666666666666,0.6666666666666666,1.6666666666666665,0
2025/3/12 22:39:59,99秒,微信,,D. 18岁以上  ,B. 女,B. 1-2小时,B. 了解一些,A. 快手等短视频平台┋B. 朋友或同学,B. 偶尔观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）┋C. 负能量相关内容（死亡妆容、引导自残、自杀等内容）,D. 不太喜欢,B. 否,,,,,,,,,,,,,B. 消极影响更多,C. 不够,A. 非常支持,B. 否,(空),(空),99,1,1,0,0,0,1,1,0,0,0,0,0,0,D,B,B,B,B,D,B,,,,,,,,,,,B,C,A,B,,,,,,,,0.0,0
2025/3/12 22:40:49,194秒,微信,,C. 16-18岁  ,B. 女,B. 1-2小时,C. 听说过但不了解,C. 新闻报道,C. 从未观看,D.其他〖无〗,C. 中立,A. 是,10岁以下,D. 3小时以上,A. 经常,B. 低俗类,A. 经常模仿,C. 不确定,C. 不确定,A. 是,A. 是,B. 否,D. 从不模仿,B. 否,C. 既有积极也有消极影响,D. 完全不够,A. 非常支持,A. 是,(空),(空),194,0,0,1,0,0,0,0,1,0,1,0,0,0,C,B,B,C,C,C,A,D,A,A,C,C,A,A,B,D,B,C,D,A,A,0.5,0.5,1.0,1.0,0.0,0.0,1.0,3.0,0
2025/3/12 22:41:23,99秒,微信,,D. 18岁以上  ,B. 女,A. 少于1小时,B. 了解一些,D. 其他（请注明）〖B站，微博〗,C. 从未观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）┋C. 负能量相关内容（死亡妆容、引导自残、自杀等内容）,E. 非常反感,B. 否,,,,,,,,,,,,,B. 消极影响更多,D. 完全不够,A. 非常支持,A. 是,过早结束三观不正的内容,平台加强审核，政府加强监管,99,0,0,0,1,0,1,1,0,0,0,0,0,0,D,B,A,B,C,E,B,,,,,,,,,,,B,D,A,A,,,,,,,,0.0,0
2025/3/12 22:42:18,82秒,微信,,D. 18岁以上  ,B. 女,A. 少于1小时,B. 了解一些,A. 快手等短视频平台,B. 偶尔观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）┋C. 负能量相关内容（死亡妆容、引导自残、自杀等内容）,C. 中立,A. 是,10-13岁,C. 2-3小时,B. 偶尔,A. 搞笑类,B. 偶尔模仿,C. 不确定,B. 否,B. 否,B. 否,A. 是,B. 偶尔模仿,B. 否,C. 既有积极也有消极影响,C. 不够,A. 非常支持,A. 是,(空),(空),82,1,0,0,0,0,1,1,0,1,0,0,0,0,D,B,A,B,B,C,A,C,B,B,C,B,B,B,A,B,B,C,C,A,A,0.5,0.0,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,2.1666666666666665,0
2025/3/12 23:11:01,119秒,手机提交,直接访问,D. 18岁以上  ,B. 女,C. 2-4小时,B. 了解一些,A. 快手等短视频平台┋B. 朋友或同学┋C. 新闻报道,C. 从未观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）┋C. 负能量相关内容（死亡妆容、引导自残、自杀等内容）,E. 非常反感,B. 否,,,,,,,,,,,,,B. 消极影响更多,D. 完全不够,A. 非常支持,C. 不确定,思想侵蚀,平台监管,119,1,1,1,0,0,1,1,0,0,0,0,0,0,D,B,C,B,C,E,B,,,,,,,,,,,B,D,A,C,,,,,,,,0.0,0
2025/3/12 23:21:03,97秒,微信,,D. 18岁以上  ,B. 女,B. 1-2小时,A. 非常了解,A. 快手等短视频平台┋B. 朋友或同学,B. 偶尔观看,A. 慢节奏生活（如手工、园艺等）┋B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）┋C. 负能量相关内容（死亡妆容、引导自残、自杀等内容）┋D.其他,E. 非常反感,A. 是,10-13岁,B. 1-2小时,B. 偶尔,E.其他,A. 经常模仿,B. 否,C. 不确定,C. 不确定,A. 是,C. 不确定,D. 从不模仿,C. 不确定,B. 消极影响更多,D. 完全不够,A. 非常支持,A. 是,(空),(空),97,1,1,0,0,1,1,1,1,0,0,0,0,1,D,B,B,A,B,E,A,B,B,A,B,C,C,A,C,D,C,B,D,A,A,0.0,0.5,0.5,1.0,0.5,0.0,1.0,2.5,0
2025/3/12 23:22:31,234秒,微信,,A. 12岁以下  ,B. 女,A. 少于1小时,D. 完全不了解,C. 新闻报道,B. 偶尔观看,A. 慢节奏生活（如手工、园艺等）┋B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）,B. 比较喜欢,A. 是,13-15岁,A. 少于1小时,B. 偶尔,D. 生活类,C. 很少模仿,B. 否,B. 否,B. 否,B. 否,B. 否,C. 很少模仿,B. 否,B. 否,C. 不够,D. 无所谓,B. 否,(空),(空),234,0,0,1,0,1,1,0,0,0,0,0,1,0,A,B,A,D,B,B,A,A,B,C,B,B,B,B,B,C,B,B,C,D,B,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
2025/3/12 23:27:01,160秒,微信,,D. 18岁以上  ,B. 女,A. 少于1小时,D. 完全不了解,D. 其他（请注明）,C. 从未观看,D.其他,C. 中立,B. 否,,,,,,,,,,,,,C. 既有积极也有消极影响,C. 不够,D. 无所谓,C. 不确定,无,无,160,0,0,0,1,0,0,0,1,0,0,0,0,0,D,B,A,D,C,C,B,,,,,,,,,,,C,C,D,C,,,,,,,,0.0,0
2025/3/12 23:31:34,95秒,微信,,D. 18岁以上  ,A. 男,B. 1-2小时,C. 听说过但不了解,A. 快手等短视频平台,C. 从未观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）,E. 非常反感,A. 是,10-13岁,C. 2-3小时,A. 经常,A. 搞笑类,A. 经常模仿,C. 不确定,B. 否,A. 是,A. 是,A. 是,A. 经常模仿,A. 是,B. 消极影响更多,B. 比较足够,B. 比较支持,A. 是,(空),(空),95,1,0,0,0,0,1,0,0,1,0,0,0,0,D,A,B,C,C,E,A,C,A,A,C,B,A,A,A,A,A,B,B,B,A,0.5,0.0,1.0,1.0,1.0,1.0,1.0,4.5,0
2025/3/12 23:32:30,91秒,微信,,D. 18岁以上  ,B. 女,A. 少于1小时,D. 完全不了解,D. 其他（请注明）〖不了解〗,C. 从未观看,D.其他,E. 非常反感,A. 是,13-15岁,B. 1-2小时,A. 经常,A. 搞笑类,A. 经常模仿,A. 是（如易怒、焦虑、抑郁）,A. 是,A. 是,A. 是,C. 不确定,C. 很少模仿,A. 是,B. 否,B. 比较足够,D. 无所谓,A. 是,(空),(空),91,0,0,0,1,0,0,0,1,1,0,0,0,0,D,B,A,D,C,E,A,B,A,A,A,A,A,A,C,C,A,B,B,D,A,,1.0,1.0,1.0,0.5,0.3333333333333333,1.0,3.8333333333333335,0
2025/3/12 23:33:07,127秒,微信,,D. 18岁以上  ,B. 女,A. 少于1小时,D. 完全不了解,D. 其他（请注明）〖不了解〗,C. 从未观看,D.其他,E. 非常反感,A. 是,13-15岁,B. 1-2小时,A. 经常,A. 搞笑类,A. 经常模仿,A. 是（如易怒、焦虑、抑郁）,A. 是,A. 是,A. 是,C. 不确定,C. 很少模仿,A. 是,B. 否,B. 比较足够,D. 无所谓,A. 是,(空),(空),127,0,0,0,1,0,0,0,1,1,0,0,0,0,D,B,A,D,C,E,A,B,A,A,A,A,A,A,C,C,A,B,B,D,A,,1.0,1.0,1.0,0.5,0.3333333333333333,1.0,3.8333333333333335,0
2025/3/12 23:33:18,228秒,微信,,D. 18岁以上  ,B. 女,D. 4小时以上,C. 听说过但不了解,A. 快手等短视频平台,B. 偶尔观看,A. 慢节奏生活（如手工、园艺等）,C. 中立,A. 是,10岁以下,B. 1-2小时,C. 很少,A. 搞笑类,B. 偶尔模仿,B. 否,B. 否,B. 否,B. 否,A. 是,B. 偶尔模仿,A. 是,C. 既有积极也有消极影响,C. 不够,A. 非常支持,A. 是,盲目跟风,平台监管人员加大相关内容的监督筛查 对身边做此类的同学朋友积极引导减少此类内容的发布,228,1,0,0,0,1,0,0,0,1,0,0,0,0,D,B,D,C,B,C,A,B,C,B,B,B,B,B,A,B,A,C,C,A,A,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,1.6666666666666665,0
2025/3/12 23:38:03,132秒,微信,,D. 18岁以上  ,B. 女,A. 少于1小时,C. 听说过但不了解,C. 新闻报道,C. 从未观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）,D. 不太喜欢,A. 是,10-13岁,D. 3小时以上,A. 经常,B. 低俗类,A. 经常模仿,C. 不确定,A. 是,A. 是,A. 是,C. 不确定,B. 偶尔模仿,A. 是,B. 消极影响更多,D. 完全不够,A. 非常支持,A. 是,(空),(空),132,0,0,1,0,0,1,0,0,0,1,0,0,0,D,B,A,C,C,D,A,D,A,A,C,A,A,A,C,B,A,B,D,A,A,0.5,1.0,1.0,1.0,0.5,0.6666666666666666,1.0,4.666666666666667,0
2025/3/12 23:44:23,250秒,微信,,A. 12岁以下  ,A. 男,A. 少于1小时,B. 了解一些,A. 快手等短视频平台,A. 经常观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）,E. 非常反感,A. 是,10岁以下,B. 1-2小时,D. 从不,B. 低俗类,A. 经常模仿,A. 是（如易怒、焦虑、抑郁）,A. 是,A. 是,A. 是,A. 是,A. 经常模仿,A. 是,B. 消极影响更多,C. 不够,A. 非常支持,A. 是,(空),(空),250,1,0,0,0,0,1,0,0,0,1,0,0,0,A,A,A,B,A,E,A,B,D,A,A,A,A,A,A,A,A,B,C,A,A,,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0
2025/3/12 23:51:21,159秒,微信,,D. 18岁以上  ,A. 男,C. 2-4小时,C. 听说过但不了解,A. 快手等短视频平台┋C. 新闻报道,B. 偶尔观看,A. 慢节奏生活（如手工、园艺等）┋B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）,D. 不太喜欢,A. 是,15-18岁,C. 2-3小时,B. 偶尔,A. 搞笑类,B. 偶尔模仿,B. 否,B. 否,B. 否,B. 否,B. 否,D. 从不模仿,B. 否,C. 既有积极也有消极影响,B. 比较足够,D. 无所谓,C. 不确定,(空),(空),159,1,0,1,0,1,1,0,0,1,0,0,0,0,D,A,C,C,B,D,A,C,B,B,B,B,B,B,B,D,B,C,B,D,C,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0
2025/3/13 0:03:58,97秒,微信,,D. 18岁以上  ,B. 女,A. 少于1小时,D. 完全不了解,B. 朋友或同学,C. 从未观看,D.其他,C. 中立,B. 否,,,,,,,,,,,,,C. 既有积极也有消极影响,C. 不够,A. 非常支持,A. 是,(空),(空),97,0,1,0,0,0,0,0,1,0,0,0,0,0,D,B,A,D,C,C,B,,,,,,,,,,,C,C,A,A,,,,,,,,0.0,0
2025/3/13 0:30:26,117秒,微信,,D. 18岁以上  ,B. 女,C. 2-4小时,C. 听说过但不了解,A. 快手等短视频平台┋B. 朋友或同学,B. 偶尔观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）┋C. 负能量相关内容（死亡妆容、引导自残、自杀等内容）,D. 不太喜欢,A. 是,13-15岁,D. 3小时以上,A. 经常,B. 低俗类,C. 很少模仿,C. 不确定,C. 不确定,A. 是,A. 是,C. 不确定,B. 偶尔模仿,C. 不确定,B. 消极影响更多,C. 不够,B. 比较支持,A. 是,(空),(空),117,1,1,0,0,0,1,1,0,0,1,0,0,0,D,B,C,C,B,D,A,D,A,C,C,C,A,A,C,B,C,B,C,B,A,0.5,0.5,1.0,1.0,0.5,0.6666666666666666,0.3333333333333333,4.166666666666667,1
2025/3/13 8:32:16,121秒,微信,,D. 18岁以上  ,B. 女,B. 1-2小时,D. 完全不了解,B. 朋友或同学,C. 从未观看,A. 慢节奏生活（如手工、园艺等）,C. 中立,B. 否,,,,,,,,,,,,,C. 既有积极也有消极影响,C. 不够,A. 非常支持,A. 是,123,123,121,0,1,0,0,1,0,0,0,0,0,0,0,0,D,B,B,D,C,C,B,,,,,,,,,,,C,C,A,A,,,,,,,,0.0,0
2025/3/13 13:03:18,167秒,微信,,C. 16-18岁  ,B. 女,B. 1-2小时,B. 了解一些,C. 新闻报道,B. 偶尔观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）┋C. 负能量相关内容（死亡妆容、引导自残、自杀等内容）,E. 非常反感,A. 是,13-15岁,B. 1-2小时,B. 偶尔,B. 低俗类,B. 偶尔模仿,A. 是（如易怒、焦虑、抑郁）,A. 是,A. 是,C. 不确定,A. 是,B. 偶尔模仿,A. 是,B. 消极影响更多,C. 不够,A. 非常支持,A. 是,影响价值观,减少此类事件,167,0,0,1,0,0,1,1,0,0,1,0,0,0,C,B,B,B,B,E,A,B,B,B,A,A,A,C,A,B,A,B,C,A,A,,1.0,1.0,0.5,1.0,0.6666666666666666,0.6666666666666666,4.166666666666667,0
2025/3/13 14:16:45,91秒,微信,,D. 18岁以上  ,B. 女,B. 1-2小时,C. 听说过但不了解,A. 快手等短视频平台┋B. 朋友或同学,B. 偶尔观看,A. 慢节奏生活（如手工、园艺等）,C. 中立,A. 是,13-15岁,D. 3小时以上,A. 经常,D. 生活类,B. 偶尔模仿,B. 否,C. 不确定,C. 不确定,C. 不确定,B. 否,C. 很少模仿,B. 否,C. 既有积极也有消极影响,C. 不够,A. 非常支持,A. 是,暂无,暂无,91,1,1,0,0,1,0,0,0,0,0,0,1,0,D,B,B,C,B,C,A,D,A,B,B,C,C,C,B,C,B,C,C,A,A,0.0,0.5,0.5,0.5,0.0,0.3333333333333333,0.6666666666666666,1.8333333333333333,0
2025/3/13 15:37:00,93秒,微信,,A. 12岁以下  ,A. 男,A. 少于1小时,A. 非常了解,B. 朋友或同学┋C. 新闻报道,A. 经常观看,A. 慢节奏生活（如手工、园艺等）┋D.其他,B. 比较喜欢,B. 否,,,,,,,,,,,,,B. 消极影响更多,B. 比较足够,B. 比较支持,A. 是,(空),无,93,0,1,1,0,1,0,0,1,0,0,0,0,0,A,A,A,A,A,B,B,,,,,,,,,,,B,B,B,A,,,,,,,,0.0,0
2025/3/13 15:38:52,99秒,微信,,D. 18岁以上  ,B. 女,B. 1-2小时,C. 听说过但不了解,B. 朋友或同学,C. 从未观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）,E. 非常反感,A. 是,13-15岁,C. 2-3小时,C. 很少,B. 低俗类,C. 很少模仿,C. 不确定,C. 不确定,C. 不确定,A. 是,A. 是,C. 很少模仿,C. 不确定,B. 消极影响更多,C. 不够,A. 非常支持,A. 是,(空),(空),99,0,1,0,0,0,1,0,0,0,1,0,0,0,D,B,B,C,C,E,A,C,C,C,C,C,C,A,A,C,C,B,C,A,A,0.5,0.5,0.5,1.0,1.0,0.3333333333333333,0.3333333333333333,3.8333333333333335,0
2025/3/13 16:12:44,286秒,微信,,D. 18岁以上  ,B. 女,B. 1-2小时,B. 了解一些,A. 快手等短视频平台┋B. 朋友或同学,C. 从未观看,A. 慢节奏生活（如手工、园艺等）,D. 不太喜欢,B. 否,,,,,,,,,,,,,B. 消极影响更多,C. 不够,A. 非常支持,C. 不确定,心理扭曲，内心灰暗面增加,让它的内容逐步走向正能量，赋予慢脚文化这个词新的定义,286,1,1,0,0,1,0,0,0,0,0,0,0,0,D,B,B,B,C,D,B,,,,,,,,,,,B,C,A,C,,,,,,,,0.0,0
2025/3/13 16:18:24,122秒,微信,,C. 16-18岁  ,B. 女,C. 2-4小时,B. 了解一些,A. 快手等短视频平台┋D. 其他（请注明）,C. 从未观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）┋C. 负能量相关内容（死亡妆容、引导自残、自杀等内容）,E. 非常反感,B. 否,,,,,,,,,,,,,B. 消极影响更多,C. 不够,A. 非常支持,C. 不确定,容易早熟,建议快手大力抵制,122,1,0,0,1,0,1,1,0,0,0,0,0,0,C,B,C,B,C,E,B,,,,,,,,,,,B,C,A,C,,,,,,,,0.0,0
2025/3/13 17:25:05,198秒,微信,,D. 18岁以上  ,B. 女,A. 少于1小时,B. 了解一些,A. 快手等短视频平台,B. 偶尔观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）┋C. 负能量相关内容（死亡妆容、引导自残、自杀等内容）,E. 非常反感,A. 是,10-13岁,B. 1-2小时,B. 偶尔,A. 搞笑类,B. 偶尔模仿,A. 是（如易怒、焦虑、抑郁）,A. 是,C. 不确定,A. 是,A. 是,A. 经常模仿,B. 否,B. 消极影响更多,C. 不够,A. 非常支持,A. 是,个性的塑造歪曲,加大监管力度,198,1,0,0,0,0,1,1,0,1,0,0,0,0,D,B,A,B,B,E,A,B,B,B,A,A,C,A,A,A,B,B,C,A,A,,1.0,0.5,1.0,1.0,1.0,0.6666666666666666,4.5,1
2025/3/13 17:37:07,196秒,微信,,C. 16-18岁  ,B. 女,B. 1-2小时,A. 非常了解,B. 朋友或同学┋D. 其他（请注明）〖微博小红书〗,B. 偶尔观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）┋C. 负能量相关内容（死亡妆容、引导自残、自杀等内容）,D. 不太喜欢,A. 是,13-15岁,D. 3小时以上,A. 经常,A. 搞笑类,A. 经常模仿,A. 是（如易怒、焦虑、抑郁）,B. 否,A. 是,A. 是,B. 否,B. 偶尔模仿,B. 否,B. 消极影响更多,D. 完全不够,B. 比较支持,A. 是,阻止青少年长成正常的三观，会导致盲目跟风模仿,平台加强监管，杜绝有害信息传播，对其进行下架或限流等措施,196,0,1,0,1,0,1,1,0,1,0,0,0,0,C,B,B,A,B,D,A,D,A,A,A,B,A,A,B,B,B,B,D,B,A,,0.0,1.0,1.0,0.0,0.6666666666666666,1.0,2.6666666666666665,0
2025/3/13 17:51:48,92秒,微信,,D. 18岁以上  ,B. 女,D. 4小时以上,B. 了解一些,B. 朋友或同学┋C. 新闻报道,B. 偶尔观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）┋C. 负能量相关内容（死亡妆容、引导自残、自杀等内容）,C. 中立,A. 是,13-15岁,B. 1-2小时,C. 很少,C. 正能量类,C. 很少模仿,A. 是（如易怒、焦虑、抑郁）,B. 否,B. 否,B. 否,B. 否,C. 很少模仿,B. 否,C. 既有积极也有消极影响,B. 比较足够,C. 不支持,B. 否,没有,没有,92,0,1,1,0,0,1,1,0,0,0,1,0,0,D,B,D,B,B,C,A,B,C,C,A,B,B,B,B,C,B,C,B,C,B,,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0
2025/3/13 23:36:07,100秒,微信,,D. 18岁以上  ,B. 女,A. 少于1小时,C. 听说过但不了解,A. 快手等短视频平台,C. 从未观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）,E. 非常反感,A. 是,10-13岁,B. 1-2小时,A. 经常,D. 生活类,A. 经常模仿,A. 是（如易怒、焦虑、抑郁）,B. 否,C. 不确定,A. 是,C. 不确定,B. 偶尔模仿,C. 不确定,B. 消极影响更多,C. 不够,A. 非常支持,A. 是,(空),(空),100,1,0,0,0,0,1,0,0,0,0,0,1,0,D,B,A,C,C,E,A,B,A,A,A,B,C,A,C,B,C,B,C,A,A,,0.0,0.5,1.0,0.5,0.6666666666666666,1.0,2.6666666666666665,0
2025/3/14 10:43:28,92秒,微信,,D. 18岁以上  ,B. 女,A. 少于1小时,B. 了解一些,A. 快手等短视频平台,B. 偶尔观看,A. 慢节奏生活（如手工、园艺等）,C. 中立,A. 是,15-18岁,B. 1-2小时,B. 偶尔,A. 搞笑类,B. 偶尔模仿,B. 否,B. 否,B. 否,B. 否,C. 不确定,B. 偶尔模仿,A. 是,C. 既有积极也有消极影响,B. 比较足够,B. 比较支持,A. 是,(空),(空),92,1,0,0,0,1,0,0,0,1,0,0,0,0,D,B,A,B,B,C,A,B,B,B,B,B,B,B,C,B,A,C,B,B,A,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.6666666666666666,1.1666666666666665,0
2025/3/14 10:45:51,116秒,微信,,D. 18岁以上  ,B. 女,A. 少于1小时,B. 了解一些,A. 快手等短视频平台┋B. 朋友或同学,B. 偶尔观看,A. 慢节奏生活（如手工、园艺等）┋B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）,D. 不太喜欢,A. 是,13-15岁,C. 2-3小时,B. 偶尔,A. 搞笑类,A. 经常模仿,B. 否,C. 不确定,C. 不确定,A. 是,A. 是,B. 偶尔模仿,A. 是,C. 既有积极也有消极影响,C. 不够,A. 非常支持,A. 是,一些负面视频会引导心智不完全的青少年学习,增加审核力度,116,1,1,0,0,1,1,0,0,1,0,0,0,0,D,B,A,B,B,D,A,C,B,A,B,C,C,A,A,B,A,C,C,A,A,0.0,0.5,0.5,1.0,1.0,0.6666666666666666,1.0,3.6666666666666665,0
2025/3/14 10:55:52,440秒,微信,,D. 18岁以上  ,B. 女,B. 1-2小时,C. 听说过但不了解,B. 朋友或同学┋C. 新闻报道,C. 从未观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）,C. 中立,A. 是,15-18岁,C. 2-3小时,B. 偶尔,A. 搞笑类,C. 很少模仿,B. 否,B. 否,B. 否,B. 否,B. 否,B. 偶尔模仿,B. 否,B. 消极影响更多,B. 比较足够,B. 比较支持,B. 否,价值观的严重扭曲，心理健康的威胁,法律道德的示范,440,0,1,1,0,0,1,0,0,1,0,0,0,0,D,B,B,C,C,C,A,C,B,C,B,B,B,B,B,B,B,B,B,B,B,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1
2025/3/14 14:31:51,109秒,微信,,D. 18岁以上  ,B. 女,A. 少于1小时,B. 了解一些,A. 快手等短视频平台,C. 从未观看,B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）┋C. 负能量相关内容（死亡妆容、引导自残、自杀等内容）,E. 非常反感,A. 是,13-15岁,D. 3小时以上,A. 经常,B. 低俗类,A. 经常模仿,A. 是（如易怒、焦虑、抑郁）,A. 是,A. 是,A. 是,A. 是,A. 经常模仿,A. 是,B. 消极影响更多,D. 完全不够,A. 非常支持,A. 是,身心健康,依法抵制,109,1,0,0,0,0,1,1,0,0,1,0,0,0,D,B,A,B,C,E,A,D,A,A,A,A,A,A,A,A,A,B,D,A,A,,1.0,1.0,1.0,1.0,1.0,1.0,5.0,0
2025/3/14 14:33:20,60秒,微信,,D. 18岁以上  ,B. 女,D. 4小时以上,C. 听说过但不了解,A. 快手等短视频平台┋B. 朋友或同学,A. 经常观看,A. 慢节奏生活（如手工、园艺等）┋B. 低俗或猎奇行为（如吃地果、擦边、未成年怀孕、老幼恋爱视频等）┋C. 负能量相关内容（死亡妆容、引导自残、自杀等内容）,A. 非常喜欢,A. 是,15-18岁,D. 3小时以上,C. 很少,A. 搞笑类,D. 从不模仿,B. 否,B. 否,A. 是,A. 是,A. 是,C. 很少模仿,B. 否,C. 既有积极也有消极影响,A. 非常足够,A. 非常支持,A. 是,(空),(空),60,1,1,0,0,1,1,1,0,1,0,0,0,0,D,B,D,C,A,A,A,D,C,D,B,B,A,A,A,C,B,C,A,A,A,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,3.3333333333333335,1
2025/3/14 14:50:23,97秒,微信,,D. 18岁以上  ,B. 女,A. 少于1小时,C. 听说过但不了解,A. 快手等短视频平台,B. 偶尔观看,A. 慢节奏生活（如手工、园艺等）,C. 中立,A. 是,15-18岁,C. 2-3小时,B. 偶尔,A. 搞笑类,A. 经常模仿,B. 否,B. 否,B. 否,A. 是,B. 否,B. 偶尔模仿,B. 否,C. 既有积极也有消极影响,C. 不够,B. 比较支持,A. 是,(空),(空),97,1,0,0,0,1,0,0,0,1,0,0,0,0,D,B,A,C,B,C,A,C,B,A,B,B,B,A,B,B,B,C,C,B,A,0.0,0.0,0.0,1.0,0.0,0.6666666666666666,1.0,1.6666666666666665,0
